taxonomy,id,name,slug,post_count,parent_id,spacy_entity,spacy_normalized,wikidata_id,wikidata_label,wikidata_description
post_tag,1447,ONE MILLIONth TOWER,one-millionth-tower,4,0,,ONE MILLIO Nth TOWER,,,
post_tag,807,ONF,onf,8,0,MISC,ONF,Q1530721,National Film Board of Canada,Canada's public film and digital media producer and distributor
post_tag,909,ONG,ong,2,0,,ONG,Q79913,non-governmental organization,"organization independent of any government, usually created to aid those in need"
post_tag,439,online,online,1,0,,online,Q73368,online,active connection to a communication network
post_tag,455,online map,online-map,1,0,,online map,Q649186,web mapping,process of using the maps delivered by geographic information systems (GIS) in World Wide Web
post_tag,246,OOP,oop,2,0,MISC,OOP,Q79872,object-oriented programming,programming paradigm based on the concept of objects
post_tag,1795,Open 3D Viewer,open-3d-viewer,1,0,MISC,Open 3D Viewer,,,
post_tag,445,Open Graph protocol,open-graph-protocol,1,0,MISC,Open Graph protocol,Q3625572,Facebook Platform,application platform around Facebook's social network
post_tag,3092,Open Interpreter,open-interpreter,1,0,MISC,Open Interpreter,,,
post_tag,1435,open newsroom,open-newsroom,1,0,,open newsroom,,,
post_tag,218,open source,open-source,3,0,,open source,Q39162,open source,philosophy about free redistribution and access to a product
post_tag,3207,open-source LLMs,open-source-llms,1,0,MISC,open source LL Ms,,,
post_tag,3048,OpenAI,openai,2,0,MISC,Open AI,Q756102,open-air museum,type of museum; museum that exhibits collections of buildings and artifacts out-of-doors
post_tag,322,opencart 1.4.7,opencart-147,1,0,,opencart 1 4 7,,,
post_tag,2657,OpenCv,opencv,1,0,MISC,Open Cv,,,
post_tag,509,OpenID,openid,1,0,MISC,Open ID,Q244371,OpenID,open and decentralized authentication protocol standard
post_tag,2096,Opensearch,opensearch,1,0,LOC,Opensearch,Q106497646,OpenSearch,"search engine, fork of Elasticsearch"
post_tag,1212,opensource,opensource,1,0,,opensource,Q845918,Open Source Initiative,Non-profit organization promoting open-source software
post_tag,177,oprimisation,oprimisation,1,0,,oprimisation,,,
post_tag,3197,optimize LLM prompts,optimize-llm-prompts,1,0,,optimize LLM prompts,,,
post_tag,1071,Orange,orange,1,0,ORG,Orange,Q187796,Orange,"commune in Vaucluse, France"
post_tag,3088,orca-mini,orca-mini,2,0,,orca mini,,,
post_tag,2589,order,order,1,0,,order,Q36602,order,taxonomic rank
post_tag,1870,ordiphone,ordiphone,1,0,,ordiphone,Q22645,smartphone,handheld mobile telephone/computer
post_tag,414,ordpress,ordpress,1,0,,ordpress,,,
post_tag,1436,organigramme,organigramme,1,0,,organigramme,Q132041,key,instrument that is used to operate a lock
post_tag,3322,organizational pathologies,organizational-pathologies,1,0,,organizational pathologies,,,
post_tag,1811,origami,origami,2,0,,origami,Q83357,origami,traditional Japanese art of paper folding
post_tag,1620,Orion,orion,1,0,MISC,Orion,Q8860,Orion,constellation straddling the celestial equator
post_tag,2125,ORM,orm,1,0,MISC,ORM,Q5199298,Orm,male given name
post_tag,1550,Orwell,orwell,1,0,PERSON,Orwell,Q2446790,Orwell,"village in Cambridgeshire, England, UK"
post_tag,1093,Ossetia,ossetia,1,0,MISC,Ossetia,Q106955,Ossetia,"ethnolinguistic region located on both sides of the Greater Caucasus Mountains, largely inhabited by the Ossetians"
post_tag,977,oublié,oublie,1,0,,oublié,Q89753,dungeon,"room or cell in which prisoners are held, usually during the Middle Ages and Renaissance"
post_tag,1185,Ouganda,ouganda,1,0,LOC,Ouganda,Q1036,Uganda,country in East Africa
post_tag,978,ouragans,ouragans,1,0,,ouragans,Q131672074,Ouragans,
post_tag,1383,out of my window,out-of-my-window,1,0,,out of my window,Q80077237,Out of My Window,"drawing by John Taylor Arms (American, 1887-1953) (2011.462)"
post_tag,201,outil de gestion,outil-de-gestion,1,0,,outil de gestion,Q24651263,management tool,"tool used to organize information related to an organization or a project, and get a better understanding of its state"
post_tag,537,Outils,outils,1,0,MISC,Outils,Q39546,physical tool,physical item that can be used to achieve a goal
post_tag,123,outils du webmaster,outils-du-webmaster,2,0,,outils du webmaster,,,
post_tag,2094,Outlook,outlook,1,0,MISC,Outlook,Q1916369,Outlook,"town in Saskatchewan, Canada"
post_tag,3217,output,output,1,0,,output,Q1150771,output,what comes out of something (input)
post_tag,3022,Outsourcing,outsourcing,1,0,MISC,Outsourcing,Q61515,outsourcing,contracting out of an internal business process to a third-party organization
post_tag,456,ouverture,ouverture,1,0,,ouverture,Q115441781,Ouverture,Musical composition recorded by Orchestre National de Jazz de Montréal
post_tag,1292,overcode,overcode,1,0,PERSON,overcode,,,
post_tag,1275,overlay,overlay,3,0,,overlay,Q910289,overlay,programming method
post_tag,1276,overlayed,overlayed,3,0,PERSON,overlayed,,,
post_tag,1213,Owni,owni,3,0,ORG,Owni,Q3347757,OWNI,
post_tag,1437,owni.fr,owni-fr,1,0,,owni fr,,,
post_tag,2531,P.O,p-o,13,0,LOC,P O,Q12709,Pyrénées-Orientales,French department in the region of Occitania
post_tag,1253,P.O.M,p-o-m,2,0,PERSON,P O M,Q63381045,Pierre-Olivier Montiglio,researcher
post_tag,351,PaaS,paas,1,0,PERSON,Paa S,Q25293479,Paa spinosa,species of amphibian
post_tag,2148,Package,package,1,0,MISC,Package,Q1995545,software package,"bundle containing software, data and associated information needed for installation by a package manager"
post_tag,1063,pacman,pacman,1,0,,pacman,Q69952,Pacman,package management system
post_tag,1160,page,page,3,0,,page,Q13563379,Page,family name
post_tag,3163,page reloading,page-reloading,1,0,PERSON,page reloading,,,
post_tag,137,PAL,pal,1,0,MISC,PAL,Q7126100,Pal,family name
post_tag,694,Palestine,palestine,1,0,LOC,Palestine,Q219060,Palestine,country in West Asia
post_tag,159,palette,palette,1,0,,palette,Q425548,palette,flat surface for mixing paints
post_tag,1621,Pallo,pallo,1,0,MISC,Pallo,Q21515021,Pallo,family name
post_tag,493,palm,palm,1,0,ORG,palm,Q16880920,Palm,family name
post_tag,461,Palm WebOS,palm-webos,1,0,MISC,Palm Web OS,,,
post_tag,261,PalmOS,palmos,1,0,MISC,Palm OS,Q274582,Palm OS,mobile operating system
post_tag,3071,Pamela Fox,pamela-fox,2,0,PERSON,Pamela Fox,Q19802563,Pamela Fox,American watercolorist
post_tag,2809,Panda,panda,1,0,MISC,Panda,Q37325049,Panda,family name
post_tag,2566,pandas,pandas,5,0,PERSON,pandas,Q15967387,Pandas,Python library for data manipulation and analysis
post_tag,2850,PANDAS PROFILING,pandas-profiling,1,0,MISC,PANDAS PROFILING,Q107384243,pandas-profiling,Python library
post_tag,2475,pandoc,pandoc,1,0,MISC,pandoc,Q2049294,Pandoc,free and open-source document converter
post_tag,1195,paramètre,parametre,1,0,,paramètre,Q1413083,parameter,auxiliary variable or arbitrary constant that characterizes a system or specifies a mathematical function among a family of functions
post_tag,1666,paramètres,parametres,15,0,,paramètres,Q21043347,Settings,configuration interface of Windows 8 or later
post_tag,885,Paramount,paramount,1,0,ORG,Paramount,Q159846,Paramount Pictures,"American film studio, subsidiary of Paramount Global"
post_tag,1016,Paris,paris,6,0,LOC,Paris,Q90,Paris,capital and most populous city in France
post_tag,1508,Paris-Match,paris-match,1,0,LOC,Paris Match,Q678095,Paris Match,French newspaper (1949–)
post_tag,1597,Paroles de Roumains,paroles-de-roumains,1,0,MISC,Paroles de Roumains,,,
post_tag,1438,Parti Socialiste,parti-socialiste,1,0,ORG,Parti Socialiste,Q170972,Socialist Party,French political party (1969–present)
post_tag,1584,participation,participation,1,0,,participation,Q1773152,participation (in decisions),inclusion of individuals and organizations in decision-making and opinion-forming processes
post_tag,1820,participative,participative,1,0,,participative,Q131164,Web 2.0,World Wide Web sites that use technology beyond the static pages of earlier Web sites
post_tag,1384,patric jean,patric-jean,1,0,PERSON,patric jean,Q3368853,Patric Jean,Belgian filmmaker
post_tag,931,patron,patron,1,0,,patron,Q101352,family name,"part of a naming scheme for individuals, used in many cultures worldwide"
post_tag,1490,pau perramon,pau-perramon,1,0,PERSON,pau perramon,,,
post_tag,979,Paul Fusco,paul-fusco,1,0,PERSON,Paul Fusco,Q1232858,Paul Fusco,"American puppeteer and actor, known for ALF"
post_tag,1585,Paulina Tervo,paulina-tervo,1,0,PERSON,Paulina Tervo,,,
post_tag,1126,pause,pause,3,0,,pause,Q3372870,Pause,album by Four Tet
post_tag,980,pauvreté,pauvrete,1,0,,pauvreté,Q10294,poverty,lack of a certain amount of material possessions or money
post_tag,510,PayPal,paypal,1,0,PERSON,Pay Pal,Q16775364,Pay Pal,episode of The Simpsons (S25 E21)
post_tag,2345,pays,pays,1,0,LOC,pays,Q3184003,Pays,type of area in France
post_tag,981,paysage,paysage,1,0,,paysage,Q191163,landscape painting,depiction of landscapes in painting
post_tag,728,paysages,paysages,1,0,,paysages,Q107425,landscape,visible features of an area of land
post_tag,1385,pbs,pbs,1,0,,pbs,Q215616,PBS,American public broadcaster and television network
post_tag,111,PC,pc,3,0,MISC,PC,Q12129,parsec,unit of length used in astronomy
post_tag,494,pda,pda,1,0,MISC,pda,Q162768,personal digital assistant,multi-purpose mobile device
post_tag,2473,pdf,pdf,1,0,MISC,pdf,Q42332,PDF,family of file formats used to present documents
post_tag,1622,Pedro Watanabe,pedro-watanabe,1,0,PERSON,Pedro Watanabe,,,
post_tag,1598,Pelerin.info,pelerin-info,1,0,MISC,Pelerin info,,,
post_tag,470,Pencil Project,pencil-project,1,0,MISC,Pencil Project,Q3374635,Pencil Project,open-source GUI prototyping tool
post_tag,982,pennsylvanie,pennsylvanie,1,0,LOC,pennsylvanie,Q1400,Pennsylvania,state of the United States of America
post_tag,1017,People,people,1,0,MISC,People,Q33659,People,American weekly magazine devoted to celebrity and human-interest
post_tag,589,performance,performance,2,0,,performance,Q35140,performance,"public presentation of a performing arts work, a play, concert, or other form of entertainment"
post_tag,997,performances,performances,1,0,,performances,Q213156,performance art,art using the actions of an artist or other participants (not to be confused with performing arts)
post_tag,2311,Periscope,periscope,1,0,ORG,Periscope,Q183122,periscope,instrument for observation from a concealed position
post_tag,1254,Perpignan,perpignan,3,0,LOC,Perpignan,Q6730,Perpignan,"French commune in Pyrénées-Orientales, Occitania"
post_tag,3330,Perplexity,perplexity,1,0,MISC,Perplexity,Q123403392,Perplexity,chatbot search engine
post_tag,3008,personal,personal,2,0,,personal,Q7170649,Personality and Individual Differences,scientific journal
post_tag,3314,personal data,personal-data,1,0,,personal data,Q3702971,personal data,"any piece of information about a person that is not publicly known, or that allows identification of that person"
post_tag,707,personnage,personnage,1,0,,personnage,Q95074,character,fictional human or non-human character in a narrative work of art
post_tag,193,personnalisation,personnalisation,19,0,,personnalisation,Q1000371,personalization,using or adapting technology to accommodate the differences between individuals
post_tag,311,Personnaliser,personnaliser,1,0,MISC,Personnaliser,,,
post_tag,1386,peter wintonick,peter-wintonick,1,0,PERSON,peter wintonick,Q7177754,Peter Wintonick,Canadian documentary filmmaker (1953–2013)
post_tag,758,pétrole,petrole,1,0,,pétrole,Q22656,petroleum,naturally occurring flammable liquid
post_tag,940,peuples autochtones,peuples-autochtones,1,0,,peuples autochtones,Q103817,indigenous people,first inhabitants of an area and their descendants
post_tag,676,Philip Bloom,philip-bloom,1,0,PERSON,Philip Bloom,Q7183239,Philip Bloom,British filmmaker
post_tag,623,Philippe Brault,philippe-brault,4,0,PERSON,Philippe Brault,Q112298286,Philippe Brault,Canadian producer
post_tag,840,Philippe Ramos,philippe-ramos,2,0,PERSON,Philippe Ramos,Q328926,Philippe Ramos,French film director
post_tag,1523,Philippe Rondot,philippe-rondot,1,0,PERSON,Philippe Rondot,Q2087725,Philippe Rondot,French intelligence agent (1936–2017)
post_tag,2591,philosophy,philosophy,2,0,,philosophy,Q7186208,Philosophy,journal
post_tag,538,Phonegap,phonegap-2,1,0,LOC,Phonegap,Q16626338,Apache Cordova,free software framework for multiplatform hybrid mobile apps
post_tag,2240,photo,photo,7,0,,photo,Q125191,photograph,image created by light falling on a light-sensitive surface
post_tag,767,photo-journaliste,photo-journaliste,1,0,,photo journaliste,,,
post_tag,1094,photographe,photographe,1,0,,photographe,Q33231,photographer,person who takes photographs
post_tag,912,photographie,photographie,5,0,,photographie,Q125191,photograph,image created by light falling on a light-sensitive surface
post_tag,1724,photographies,photographies,1,0,,photographies,Q15764665,Photographies,International academic journal on photography history and theory founded 2008
post_tag,1255,photojournalism,photojournalism,2,0,,photojournalism,Q506858,photojournalism,journalism that uses images to tell a news story
post_tag,747,photojournalisme,photojournalisme,3,0,,photojournalisme,Q506858,photojournalism,journalism that uses images to tell a news story
post_tag,1095,photojournaliste,photojournaliste,1,0,,photojournaliste,Q957729,photojournalist,journalism occupation
post_tag,154,photos,photos,58,0,,photos,Q125191,photograph,image created by light falling on a light-sensitive surface
post_tag,155,photoshop,photoshop,5,0,,photoshop,Q129793,Adobe Photoshop,raster graphics editor with limited vector graphics and 3D graphics editing capabilities
post_tag,1018,photosim,photosim,1,0,,photosim,,,
post_tag,20,PHP,php,78,0,MISC,PHP,Q59,PHP,scripting language focused on web development
post_tag,247,PHP5,php5,1,0,MISC,PHP5,Q116541499,PHP5,
post_tag,233,PhpMyadmin,phpmyadmin,2,0,MISC,Php Myadmin,,,
post_tag,206,phptemplate,phptemplate,1,0,,phptemplate,,,
post_tag,791,Phusion Passenger,phusion-passenger,1,0,MISC,Phusion Passenger,Q334824,Phusion Passenger,open-source web server software
post_tag,2467,pictures,pictures,3,0,,pictures,Q970803,Pictures,album by Katie Melua
post_tag,1214,Pierre Cattan,pierre-cattan,1,0,PERSON,Pierre Cattan,Q137748497,Pierre Cattand,
post_tag,1524,Pierre Péan,pierre-pean,1,0,PERSON,Pierre Péan,Q553135,Pierre Péan,French essayist and journalist (1938–2019)
post_tag,2655,PIL,pil,1,0,ORG,PIL,Q43453,Plzeň,"statutory city in Plzeň Reion, Czechia"
post_tag,2569,pillow,pillow,1,0,,pillow,Q37493323,Pillow,family name
post_tag,1599,pionniers de Compostelle,pionniers-de-compostelle,1,0,LOC,pionniers de Compostelle,,,
post_tag,816,piraterie,piraterie,1,0,,piraterie,Q45393,sea piracy,act of robbery or criminality at sea
post_tag,1144,piste,piste,7,0,,piste,Q1281105,piste,"path down a mountain used for snow skiing, snowboarding, or other mountain sports"
post_tag,1551,PIW,piw,1,0,ORG,PIW,Q1072,heart,inner organ for the circulation of blood
post_tag,2985,plagiarism,plagiarism,1,0,,plagiarism,Q164666,plagiarism,using another author's work as if it was one's own original work
post_tag,1387,planète galata,planete-galata,1,0,MISC,planète galata,,,
post_tag,1894,plateformes,plateformes,1,0,,plateformes,Q689880,oil platform,large offshore structure with oil drilling and related facilities
post_tag,440,plates-formes,plates-formes,1,0,,plates formes,Q689880,oil platform,large offshore structure with oil drilling and related facilities
post_tag,3105,Platform,platform,1,0,ORG,Platform,Q156868,Civic Platform,political party in Poland
post_tag,1127,play,play,3,0,,play,Q1477063,Play,Belgian-Flemish commercial television channel
post_tag,326,player,player,3,0,,player,Q36933283,Player,family name
post_tag,288,Playlist,playlist,3,0,PERSON,Playlist,Q86670799,Playlist,2016 compilation album by Loretta Goggi
post_tag,262,Playstation 3,playstation-3,1,0,MISC,Playstation 3,Q10683,PlayStation 3,video game console developed Sony Interactive Entertainment
post_tag,263,Playstation Portable,playstation-portable,1,0,MISC,Playstation Portable,Q170325,PlayStation Portable,handheld game console by Sony
post_tag,2979,playwright,playwright,1,0,,playwright,Q214917,playwright,person who writes plays
post_tag,1119,plein écran,plein-ecran,2,0,,plein écran,Q3392245,Fullscreen,Wikimedia disambiguation page
post_tag,106,plugin,plugin,38,0,,plugin,Q184148,plug-in,software component that adds a specific feature to an existing software application
post_tag,495,Plugins,plugins,1,0,MISC,Plugins,Q184148,plug-in,software component that adds a specific feature to an existing software application
